sphinx-click,"click-contrib/sphinx-click,Name already in use,sphinx-click,
        A Sphinx plugin to automatically document click-based applications
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again., is a , plugin that allows you to automatically extract
documentation from a , application and include it in your docs.,Install the plugin using ,:,Alternatively, install from source by cloning this repo then running ,
locally:,Important,To document a Click-based application, both the application itself and any
additional dependencies required by that application ,.,Enable the plugin in your Sphinx , file:,Once enabled, you can now use the plugin wherever necessary in the
documentation.,Detailed information on the various options available is provided in the
,.,This plugin is perfect to document a Click-based CLI in Sphinx, as it properly
renders the help screen and its options in nice HTML with deep links and
styling.,However, if you are looking to document the source code of a Click-based CLI,
and the result of its execution, you might want to check out ,.
The latter provides the , and , Sphinx
directives so you can ,.,
      A Sphinx plugin to automatically document click-based applications
    "
name,content
yappi,"sumerc/yappi,Name already in use,Yappi,(new in 1.2),(new in 1.3),
        Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,
    ,
,
    A tracing profiler that is , aware.
,
    ,
    ,
    ,
    ,
    ,
    ,
    ,
,CPython standard distribution comes with three deterministic profilers. ,, , and ,. , is implemented as a C module based on ,, , is in pure Python and , can be seen as a small subset of a cProfile. The major issue is that all of these profilers lack support for multi-threaded programs and CPU time.,If you want to profile a  multi-threaded application, you must give an entry point to these profilers and then maybe merge the outputs. None of these profilers are designed to work on long-running multi-threaded applications. It is also not possible to profile an application that start/stop/retrieve traces on the fly with these profilers.,Now fast forwarding to 2019: With the latest improvements on , library and asynchronous frameworks, most of the current profilers lacks the ability to show correct wall/cpu time or even call count information per-coroutine. Thus we need a different kind of approach to profile asynchronous code. Yappi, with v1.2 introduces the concept of ,. With ,, you should be able to profile correct wall/cpu time and call count of your coroutine. (including the time spent in context switches, too). You can see details ,.,Can be installed via PyPI,OR from the source directly.,You can profile a multithreaded application via Yappi and can easily retrieve
per-thread profile information by filtering on , with , API.,You can use , on , API to filter on functions, modules
or whatever available in , object.,You can see that coroutine wall-time's are correctly profiled.,You can use yappi to profile greenlet applications now!, , ,Note: Yes. I know I should be moving docs to readthedocs.io. Stay tuned!,Special thanks to A.Jesse Jiryu Davis:,Yappi is the default profiler in ,. If you have Yappi installed, , will use it. See , documentation for more details.,
      Yet Another Python Profiler, but this time multithreading, asyncio and gevent aware.
    "
name,content
linkify-it-py,"tsutsu3/linkify-it-py,Name already in use,linkify-it-py,with astral characters,str,dict,validate,self,text,pos,text,pos,pos,self,normalize,
        Links recognition library with full unicode support 
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,
,
,
,
,This is Python port of ,.,Links recognition library with FULL unicode support.
Focused on high quality link patterns detection in plain text.,Why it's awesome:,or,Creates new linkifier instance with optional additional schemas.,By default understands:, is an dict, where each key/value describes protocol/rule:,:,Searches linkifiable pattern and returns , on success or , on fail.,Quick check if link MAY BE can exist. Can be used to optimize more expensive
, calls. Return , if link can not be found, , - if ,
call needed to know exactly.,Similar to , but checks only specific protocol tail exactly at given
position. Returns length of found pattern (0 on fail).,Returns , of found link matches or null if nothing found.,Each match has:,Checks if a match exists at the start of the string. Returns ,
(see docs for ,) or null if no URL is at the start.
Doesn't work with fuzzy links.,Load (or merge) new tlds list. Those are needed for fuzzy links (without schema)
to avoid false positives. By default:,If that's not enough, you can reload defaults with more detailed zones list.,Add a new schema to the schemas object. As described in the constructor
definition, , is a link prefix (,, for example), and ,
is a , to alias to another schema, or an , with , and
optionally , definitions.  To disable an existing rule, use
,.,Override default options. Missed properties will not be changed.,
      Links recognition library with full unicode support 
    "
name,content
sentencepiece,"google/sentencepiece,Name already in use,SentencePiece,
        Unsupervised text tokenizer for Neural Network-based text generation.
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,
,
,
,
,
,
,
,SentencePiece is an unsupervised text tokenizer and detokenizer mainly for
Neural Network-based text generation systems where the vocabulary size
is predetermined prior to the neural model training. SentencePiece implements
, (e.g., , [,]) and
, [,])
with the extension of direct training from raw sentences. SentencePiece allows us to make a purely end-to-end system that does not depend on language-specific pre/postprocessing.,For those unfamiliar with SentencePiece as a software/algorithm, one can read ,.,Note that BPE algorithm used in WordPiece is slightly different from the original BPE.,SentencePiece is a re-implementation of ,, an effective way to alleviate the open vocabulary
problems in neural machine translation. SentencePiece supports two segmentation algorithms, , [,] and , [,]. Here are the high level differences from other implementations.,Neural Machine Translation models typically operate with a fixed
vocabulary. Unlike most unsupervised word segmentation algorithms, which
assume an infinite vocabulary, SentencePiece trains the segmentation model such
that the final vocabulary size is fixed, e.g., 8k, 16k, or 32k.,Note that SentencePiece specifies the final vocabulary size for training, which is different from
, that uses the number of merge operations.
The number of merge operations is a BPE-specific parameter and not applicable to other segmentation algorithms, including unigram, word and character.,Previous sub-word implementations assume that the input sentences are pre-tokenized. This constraint was required for efficient training, but makes the preprocessing complicated as we have to run language dependent tokenizers in advance.
The implementation of SentencePiece is fast enough to train the model from raw sentences. This is useful for training the tokenizer and detokenizer for Chinese and Japanese where no explicit spaces exist between words.,The first step of Natural Language processing is text tokenization. For
example, a standard English tokenizer would segment the text ""Hello world."" into the
following three tokens.,[Hello] [World] [.],One observation is that the original input and tokenized sequence are ,. For instance, the information that is no space between
“World” and “.” is dropped from the tokenized sequence, since e.g., ,SentencePiece treats the input text just as a sequence of Unicode characters. Whitespace is also handled as a normal symbol. To handle the whitespace as a basic token explicitly, SentencePiece first escapes the whitespace with a meta symbol ""▁"" (U+2581) as follows.,Hello▁World.,Then, this text is segmented into small pieces, for example:,[Hello] [▁Wor] [ld] [.],Since the whitespace is preserved in the segmented text, we can detokenize the text without any ambiguities.,This feature makes it possible to perform detokenization without relying on language-specific resources.,Note that we cannot apply the same lossless conversions when splitting the
sentence with standard word segmenters, since they treat the whitespace as a
special symbol. Tokenized sequences do not preserve the necessary information to restore the original sentence.,Subword regularization [,] and BPE-dropout , are simple regularization methods
that virtually augment training data with on-the-fly subword sampling, which helps to improve the accuracy as well as robustness of NMT models.,To enable subword regularization, you would like to integrate SentencePiece library
(,/,) into the NMT system to sample one segmentation for each parameter update, which is different from the standard off-line data preparations. Here's the example of ,. You can find that 'New York' is segmented differently on each , or , calls. The details of sampling parameters are found in ,.,SentencePiece provides Python wrapper that supports both SentencePiece training and segmentation.
You can install Python binary package of SentencePiece with.,For more detail, see ,The following tools and libraries are required to build SentencePiece:,On Ubuntu, the build tools can be installed with apt-get:,Then, you can build and install command line tools as follows.,On OSX/macOS, replace the last command with ,You can download and install sentencepiece using the , dependency manager:,The sentencepiece port in vcpkg is kept up to date by Microsoft team members and community contributors. If the version is out of date, please , on the vcpkg repository.,You can download the wheel from the ,.
We generate , using the OpenSSF's , during the release process. To verify a release binary:,pip install wheel_file.whl,Use , flag to display all parameters for training, or see , for an overview.,Use , flag to insert the BOS/EOS markers or reverse the input sequence.,SentencePiece supports nbest segmentation and segmentation sampling with , flags.,Use , flag to decode the text in reverse order.,You can find that the original input sentence is restored from the vocabulary id sequence., stores a list of vocabulary and emission log probabilities. The vocabulary id corresponds to the line number in this file.,By default, SentencePiece uses Unknown (<unk>), BOS (<s>) and EOS (</s>) tokens which have the ids of 0, 1, and 2 respectively. We can redefine this mapping in the training phase as follows.,When setting -1 id e.g., ,, this special token is disabled. Note that the unknown id cannot be disabled.  We can define an id for padding (<pad>) as ,.  ,If you want to assign another special tokens, please see ,., accepts a , and a , option so that , will only produce symbols which also appear in the vocabulary (with at least some frequency). The background of this feature is described in ,.,The usage is basically the same as that of ,. Assuming that L1 and L2 are the two languages (source/target languages), train the shared spm model, and get resulting vocabulary for each:, command is used just in case because , loads the first 10M lines of corpus by default.,Then segment train/test corpus with , option,
      Unsupervised text tokenizer for Neural Network-based text generation.
    "
name,content
nvidia-nvtx-cu11,"CUDA Zone,Get exclusive access to hundreds of SDKs, technical trainings, and opportunities , to connect with millions of like-minded developers, researchers, and students.,Join the NVIDIA Developer Program to watch technical sessions from conferences around the world., ,Explore exclusive discounts for higher education, CUDA® is a parallel computing platform and programming model developed by NVIDIA for general computing on graphical processing units (GPUs). With CUDA, developers are able to dramatically speed up computing applications by harnessing the power of GPUs., In GPU-accelerated applications, the sequential part of the workload runs on the CPU – which is optimized for single-threaded performance – while the compute intensive portion of the application runs on thousands of GPU cores in parallel. When using CUDA, developers program in popular languages such as C, C++, Fortran, Python and MATLAB and express parallelism through extensions in the form of a few basic keywords., The , from NVIDIA provides everything you need to develop GPU-accelerated applications. The CUDA Toolkit includes GPU-accelerated libraries, a compiler, development tools and the CUDA runtime.,Thousands of applications developed with CUDA have been deployed to GPUs in embedded systems, workstations, datacenters and in the cloud., , CUDA serves as a common platform across all NVIDIA GPU families so you can deploy and scale your application across GPU configurations., , , , , The first GPUs were designed as graphics accelerators, becoming more programmable over the 90s, culminating in NVIDIA's first GPU in 1999. Researchers and scientists rapidly began to apply the excellent floating point performance of this GPU for general purpose computing. In 2003, a team of researchers led by Ian Buck unveiled Brook, the first widely adopted programming model to extend C with data-parallel constructs. Ian Buck later joined NVIDIA and led the launch of CUDA in 2006, the world's first solution for general-computing on GPUs., Since its inception, the CUDA ecosystem has grown rapidly to include software development tools, services and partner-based solutions. The , includes libraries, debugging and optimization tools, a compiler and a runtime library to deploy your application. You'll also find code samples, programming guides, user manuals, API references and other documentation to help you get started.,cuRAND,NPP,Math Library,cuFFT,nvGRAPH,NCCL,Nsight,Visual Profiler, CUDA GDB,CUDA MemCheck,OpenACC,CUDA Profiling Tools Interface,CUDA accelerates applications across a wide range of domains from image processing, to deep learning, numerical analytics and computational science.,Get started with CUDA by downloading the CUDA Toolkit and exploring introductory resources including videos, code samples, hands-on labs and webinars."
name,content
torchvision,"pytorch/vision,Name already in use,if,
        Datasets, Transforms and Models specific to Computer Vision
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,The torchvision package consists of popular datasets, model architectures, and common image transformations for computer vision.,We recommend Anaconda as Python package management system. Please refer to ,
for the detail of PyTorch (,) installation. The following is the corresponding , versions and
supported Python versions.,Anaconda:,pip:,From source:,We don't officially support building from source using ,, but , you do,
you'll need to use the , flag.
In case building TorchVision from source fails, install the nightly version of PyTorch following
the linked guide on the  , and retry the install.,By default, GPU support is built if CUDA is found and , is true.
It's possible to force building GPU support by setting , environment variable,
which is useful when building a docker image.,Torchvision currently supports the following image backends:, , and , must be available at compilation time in order to be available. Make sure that it is available on the standard library locations,
otherwise, add the include and library paths in the environment variables , and ,, respectively.,Torchvision currently supports the following video backends:,TorchVision provides an example project for how to use the models on C++ using JIT Script.,Installation From source:,Once installed, the library can be accessed in cmake (after properly configuring ,) via the , target:,The , package will also automatically look for the , package and add it as a dependency to ,,
so make sure that it is also available to cmake via the ,.,For an example setup, take a look at ,.,Python linking is disabled by default when compiling TorchVision with CMake, this allows you to run models without any Python
dependency. In some special cases where TorchVision's operators are used from Python code, you may need to link to Python. This
can be done by passing , to CMake.,In order to get the torchvision operators registered with torch (eg. for the JIT), all you need to do is to ensure that you
, in your project.,You can find the API documentation on the pytorch website: ,See the , file for how to help out.,This is a utility library that downloads and prepares public datasets. We do not host or distribute these datasets, vouch for their quality or fairness, or claim that you have license to use the dataset. It is your responsibility to determine whether you have permission to use the dataset under the dataset's license.,If you're a dataset owner and wish to update any part of it (description, citation, etc.), or do not want your dataset to be included in this library, please get in touch through a GitHub issue. Thanks for your contribution to the ML community!,The pre-trained models provided in this library may have their own licenses or terms and conditions derived from the dataset used for training. It is your responsibility to determine whether you have permission to use the models for your use case.,More specifically, SWAG models are released under the CC-BY-NC 4.0 license. See , for additional details.,If you find TorchVision useful in your work, please consider citing the following BibTeX entry:,
      Datasets, Transforms and Models specific to Computer Vision
    "
name,content
jarowinkler,"maxbachmann/JaroWinkler,Name already in use,
 JaroWinkler
,
        Python library for fast approximate string matching using Jaro and Jaro-Winkler similarity
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,
  ,
  ,
  ,
  ,
,The implementation is based on a novel approach to calculate the Jaro-Winkler similarity using bitparallelism. This is significantly faster than the original approach used in other libraries. The following benchmark shows the performance difference to jellyfish and python-Levenshtein.,
,
,You can install this library from , with pip:,JaroWinkler provides binary wheels for all common platforms.,For a source build (for example from a SDist packaged) you only require a C++14 compatible compiler. You can install directly from GitHub if you would like.,Any algorithms in JaroWinkler can not only be used with strings, but with any arbitary sequences of hashable objects:,So as long as two objects have the same hash they are treated as similar. You can provide a , method for your own object instances.,All algorithms provide a , parameter. This parameter can be used to filter out bad matches. Internally this allows JaroWinkler to select faster implementations in some places:,JaroWinkler can be used with RapidFuzz, which provides multiple methods to compute string metrics on collections of inputs. JaroWinkler implements the RapidFuzz C-API which allows RapidFuzz to call the functions without any of the usual overhead of python, which makes this even faster.,PRs are welcome!,Thank you ,Copyright 2021 - present ,. , is free and open-source software licensed under the ,.,
      Python library for fast approximate string matching using Jaro and Jaro-Winkler similarity
    "
name,content
nvidia-cuda-cupti-cu11,"CUDA Zone,Get exclusive access to hundreds of SDKs, technical trainings, and opportunities , to connect with millions of like-minded developers, researchers, and students.,Join the NVIDIA Developer Program to watch technical sessions from conferences around the world., ,Explore exclusive discounts for higher education, CUDA® is a parallel computing platform and programming model developed by NVIDIA for general computing on graphical processing units (GPUs). With CUDA, developers are able to dramatically speed up computing applications by harnessing the power of GPUs., In GPU-accelerated applications, the sequential part of the workload runs on the CPU – which is optimized for single-threaded performance – while the compute intensive portion of the application runs on thousands of GPU cores in parallel. When using CUDA, developers program in popular languages such as C, C++, Fortran, Python and MATLAB and express parallelism through extensions in the form of a few basic keywords., The , from NVIDIA provides everything you need to develop GPU-accelerated applications. The CUDA Toolkit includes GPU-accelerated libraries, a compiler, development tools and the CUDA runtime.,Thousands of applications developed with CUDA have been deployed to GPUs in embedded systems, workstations, datacenters and in the cloud., , CUDA serves as a common platform across all NVIDIA GPU families so you can deploy and scale your application across GPU configurations., , , , , The first GPUs were designed as graphics accelerators, becoming more programmable over the 90s, culminating in NVIDIA's first GPU in 1999. Researchers and scientists rapidly began to apply the excellent floating point performance of this GPU for general purpose computing. In 2003, a team of researchers led by Ian Buck unveiled Brook, the first widely adopted programming model to extend C with data-parallel constructs. Ian Buck later joined NVIDIA and led the launch of CUDA in 2006, the world's first solution for general-computing on GPUs., Since its inception, the CUDA ecosystem has grown rapidly to include software development tools, services and partner-based solutions. The , includes libraries, debugging and optimization tools, a compiler and a runtime library to deploy your application. You'll also find code samples, programming guides, user manuals, API references and other documentation to help you get started.,cuRAND,NPP,Math Library,cuFFT,nvGRAPH,NCCL,Nsight,Visual Profiler, CUDA GDB,CUDA MemCheck,OpenACC,CUDA Profiling Tools Interface,CUDA accelerates applications across a wide range of domains from image processing, to deep learning, numerical analytics and computational science.,Get started with CUDA by downloading the CUDA Toolkit and exploring introductory resources including videos, code samples, hands-on labs and webinars."
name,content
keybert,"MaartenGr/KeyBERT,Name already in use,KeyBERT,
        Minimal keyword extraction with BERT
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,
,
,
,
,KeyBERT is a minimal and easy-to-use keyword extraction technique that leverages BERT embeddings to
create keywords and keyphrases that are most similar to a document.,Corresponding medium post can be found ,.,Although there are already many methods available for keyword generation
(e.g.,
,,
,, TF-IDF, etc.)
I wanted to create a very basic, but powerful method for extracting keywords and keyphrases.
This is where , comes in! Which uses BERT-embeddings and simple cosine similarity
to find the sub-phrases in a document that are the most similar to the document itself.,First, document embeddings are extracted with BERT to get a document-level representation.
Then, word embeddings are extracted for N-gram words/phrases. Finally, we use cosine similarity
to find the words/phrases that are the most similar to the document. The most similar words could
then be identified as the words that best describe the entire document.,KeyBERT is by no means unique and is created as a quick and easy method
for creating keywords and keyphrases. Although there are many great
papers and solutions out there that use BERT-embeddings
(e.g.,
,,
,,
,,
), I could not find a BERT-based solution that did not have to be trained from scratch and
could be used for beginners (,).
Thus, the goal was a , and at most 3 lines of code in usage.,Installation can be done using ,:,You may want to install more depending on the transformers and language backends that you will be using. The possible installations are:,The most minimal example can be seen below for the extraction of keywords:,You can set , to set the length of the resulting keywords/keyphrases:,To extract keyphrases, simply set , to (1, 2) or higher depending on the number
of words you would like in the resulting keyphrases:,We can highlight the keywords in the document by simply setting ,:,: For a full overview of all possible transformer models see ,.
I would advise either , for English documents or ,
for multi-lingual documents or any other language.,To diversify the results, we take the 2 x top_n most similar words/phrases to the document.
Then, we take all top_n combinations from the 2 x top_n words and extract the combination
that are the least similar to each other by cosine similarity.,To diversify the results, we can use Maximal Margin Relevance (MMR) to create
keywords / keyphrases which is also based on cosine similarity. The results
with ,:,The results with ,:,KeyBERT supports many embedding models that can be used to embed the documents and words:,Click , for a full overview of all supported embedding models.,
You can select any model from , ,
and pass it through KeyBERT with ,:,Or select a SentenceTransformer model with your own parameters:,
, allows you to choose almost any embedding model that
is publicly available. Flair can be used as follows:,You can select any , transformers model ,.,To cite KeyBERT in your work, please use the following bibtex reference:,Below, you can find several resources that were used for the creation of KeyBERT
but most importantly, these are amazing resources for creating impressive keyword extraction models:,:,:,:
The selection of keywords/keyphrases was modeled after:,: If you find a paper or github repo that has an easy-to-use implementation
of BERT-embeddings for keyword/keyphrase extraction, let me know! I'll make sure to
add a reference to this repo.,
      Minimal keyword extraction with BERT
    "
name,content
triton,"openai/triton,Name already in use,Triton,Quick Installation,Install from source,Changelog,Contributing,Compatibility,
        Development repository for the Triton language and compiler
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,This is the development repository of Triton, a language and compiler for writing highly efficient custom Deep-Learning primitives. The aim of Triton is to provide an open-source environment to write fast code at higher productivity than CUDA, but also with higher flexibility than other existing DSLs.,The foundations of this project are described in the following MAPL2019 publication: ,. Please consider citing this work if you use Triton!,The , contains installation instructions and tutorials.,You can install the latest stable release of Triton from pip:,Binary wheels are available for CPython 3.6-3.11 and PyPy 3.7-3.9.,And the latest nightly release:,Version 2.0 is out! New features include:,Community contributions are more than welcome, whether it be to fix bugs or to add new features. For more detailed instructions, please visit our ,.,If you’re interested in joining our team and working on Triton & GPU kernels, ,!,Supported Platforms:,Supported Hardware:,
      Development repository for the Triton language and compiler
    "
name,content
timebudget,"leopd/timebudget,Name already in use,timebudget,
        Stupidly-simple speed measurements for Python.
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,Trying to figure out where the time's going in your python code?  Tired of writing ,?  You can find out with just a few lines of code after you,With just two lines of code (one is the import), you can see how long something takes...,will print,To get a report on the total time from functions you care about, just annotate those functions:,And now when you run your program, you'll see how much time was spent in each annotated function:,Or instead of calling , you can manually call,If you don't set , then the statistics will accumulate into the next report.,You can also wrap specific blocks of code to be recorded in the report, and optionally override
the default , choice for any block:,If you are doing something repeatedly, and want to know the percent of time doing different things, time the loop itself, and pass the name to report.  That is, add a timebudget annotation or wrapper onto the thing which is happening repeatedly.  Each time this method or code-block is entered will now be considered one ""cycle"" and your report will tell you what fraction of time things take within this cycle.,Then the report looks like:,Here, the times in milliseconds are the totals (averages per cycle), not the average time per call.  So in the above example, , is taking about 30ms per call, but being called twice per loop.  Similarly, , is still about 300ms each time it's called, but it's only getting called on 60% of the cycles on average, so on average it's using 41% of the time in , or 180ms.,Needs Python 3.6 or higher.  Other libraries are in , and can be installed like,To run tests:,This tool is inspired by ,, the awesome progress bar.  TQDM is stupidly simple to add to your code, and just makes it better.  I aspire to imitate that.,
      Stupidly-simple speed measurements for Python.
    "
name,content
sentence-transformers,"UKPLab/sentence-transformers,Name already in use,Sentence Transformers: Multilingual Sentence, Paragraph, and Image Embeddings using BERT & Co.,sentence-transformers,sentence-transformers,
        Multilingual Sentence & Image Embeddings with BERT
      ,
        Use Git or checkout with SVN using the web URL.
    ,
      Work fast with our official CLI.
      ,.
    ,
                Please
                ,
                to use Codespaces.
              ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,
    If nothing happens, , and try again.
  ,Your codespace will open once ready.,There was a problem preparing your codespace, please try again.,
,
,
,
,
,This framework provides an easy method to compute dense vector representations for ,, ,, and ,. The models are based on transformer networks like BERT / RoBERTa / XLM-RoBERTa etc. and achieve state-of-the-art performance in various task. Text is embedding in vector space such that similar text is close and can efficiently be found using cosine similarity.,We provide an increasing number of , for more than 100 languages, fine-tuned for various use-cases.,Further, this framework allows an easy  ,, to achieve maximal performance on your specific task.,For the ,, see ,.,The following publications are integrated in this framework:,We recommend , or higher, , or higher and , or higher. The code does , work with Python 2.7.,Install the , with ,:,You can install the , with ,:,Alternatively, you can also clone the latest version from the , and install it directly from the source code:,If you want to use a GPU / CUDA, you must install PyTorch with the matching CUDA Version. Follow
, for further details how to install PyTorch.,See , in our documenation., shows you how to use an already trained Sentence Transformer model to embed sentences for another task.,First download a pretrained model.,Then provide some sentences to the model.,And that's it already. We now have a list of numpy arrays with the embeddings.,We provide a large list of , for more than 100 languages. Some models are general purpose models, while others produce embeddings for specific use cases. Pre-trained models can be loaded by just passing the model name: ,.,This framework allows you to fine-tune your own sentence embedding methods, so that you get task-specific sentence embeddings. You have various options to choose from in order to get perfect sentence embeddings for your specific task.,See , for an introduction how to train your own embedding models. We provide , how to train models on various datasets.,Some highlights are:,Our models are evaluated extensively on 15+ datasets including challening domains like Tweets, Reddit, emails. They achieve by far the , from all available sentence embedding methods. Further, we provide several , that are ,.,You can use this framework for:,and many more use-cases.,For all examples, see ,.,If you find this repository helpful, feel free to cite our publication ,:,If you use one of the multilingual models, feel free to cite our publication ,:,Please have a look at , for our different publications that are integrated into SentenceTransformers.,Contact person: ,, ,Don't hesitate to send us an e-mail or report an issue, if something is broken (and it shouldn't be) or if you have further questions.,This repository contains experimental software and is published for the sole purpose of giving additional background details on the respective publication.,
      Multilingual Sentence & Image Embeddings with BERT
    "
name,content
